Player Id,Name,Position,Games Played,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Safties,Passes Defended,Ints,Ints for TDs,Int Yards,Yards Per Int,Longest Int Return,Receptions,Receiving Yards,Receiving TDs,Receptions Longer than 20 Yards,Receptions Longer than 40 Yards,First Down Receptions,Fumbles,Yards Per Reception,Yards Per Game,Rushing Attempts,Rushing Attempts Per Game,Rushing Yards,Yards Per Carry,Rushing Yards Per Game,Rushing TDs,Rushing First Downs,Percentage of Rushing First Downs,Rushing More Than 20 Yards,Rushing More Than 40 Yards,Passes Attempted,Passes Completed,Passing Yards,TD Passes,Completion Percentage,Pass Attempts Per Game,Passing Yards Per Attempt,Passing Yards Per Game,Percentage of TDs per Attempts,Int Rate
derrickjohnson/2506353,"Johnson, Derrick",LB,167,1080.0,890.0,190.0,27.5,0.0,71.0,14.0,4.0,355.0,186.8,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deweymcdonald/2550228,"McDonald, Dewey",LB,29,19.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dont'ahightower/2533057,"Hightower, Dont'a",LB,67,372.0,231.0,141.0,17.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emmanuellamur/2536032,"Lamur, Emmanuel",LB,55,163.0,95.0,68.0,0.5,0.0,11.0,2.0,0.0,6.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erickendricks/2552312,"Kendricks, Eric",LB,29,201.0,142.0,59.0,6.5,0.0,10.0,1.0,1.0,77.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geraldhodges/2539293,"Hodges, Gerald",LB,54,224.0,163.0,61.0,3.5,0.0,10.0,3.0,1.0,54.0,40.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houstonbates/2553915,"Bates, Houston",LB,24,17.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jabaalsheard/2495228,"Sheard, Jabaal",LB,89,260.0,170.0,90.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jakeryan/2552314,"Ryan, Jake",LB,28,132.0,92.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jarvisjones/2540137,"Jones, Jarvis",LB,50,129.0,83.0,46.0,6.0,0.0,10.0,2.0,0.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jasontrusnik/2507277,"Trusnik, Jason",LB,120,231.0,175.0,56.0,3.5,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jayelliott/2550196,"Elliott, Jay",LB,38,57.0,48.0,9.0,4.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jelanijenkins/2540190,"Jenkins, Jelani",LB,53,227.0,163.0,64.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jerrellfreeman/2514414,"Freeman, Jerrell",LB,69,588.0,383.0,205.0,12.0,0.0,20.0,4.0,2.0,40.0,33.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joethomas/2550262,"Thomas, Joe",LB,30,96.0,78.0,18.0,1.0,0.0,6.0,1.0,0.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnsimon/2539280,"Simon, John",LB,45,120.0,82.0,38.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jonbostic/2539978,"Bostic, Jon",LB,40,143.0,104.0,39.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jordanhicks/2552315,"Hicks, Jordan",LB,24,135.0,101.0,34.0,2.0,0.0,14.0,7.0,1.0,108.0,41.7,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joshmartin/2541864,"Martin, Josh",LB,36,41.0,29.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joshmauga/79605,"Mauga, Josh",LB,59,205.0,161.0,44.0,1.5,0.0,7.0,3.0,0.0,81.0,46.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joshmcnary/2541174,"McNary, Josh",LB,49,79.0,48.0,31.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
julianstanford/2535867,"Stanford, Julian",LB,43,50.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juniorgalette/496782,"Galette, Junior",LB,64,128.0,93.0,35.0,31.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
justindurant/2495597,"Durant, Justin",LB,121,635.0,491.0,144.0,4.5,0.0,26.0,3.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
justinstaples/2541597,"Staples, Justin",LB,21,9.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kareemmartin/2543738,"Martin, Kareem",LB,40,27.0,23.0,4.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karlosdansby/2506112,"Dansby, Karlos",LB,196,1322.0,999.0,323.0,42.0,0.0,75.0,19.0,6.0,301.0,122.1,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kasimedebali/2550647,"Edebali, Kasim",LB,48,54.0,41.0,13.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenanrobinson/2532940,"Robinson, Keenan",LB,52,266.0,170.0,96.0,1.5,0.0,13.0,2.0,0.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelvinsheppard/2495229,"Sheppard, Kelvin",LB,93,375.0,244.0,131.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kevinminter/2540159,"Minter, Kevin",LB,61,223.0,174.0,49.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kikoalonso/2539935,"Alonso, Kiko",LB,42,317.0,186.0,131.0,2.0,0.0,9.0,7.0,1.0,108.0,44.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koreytoomer/2534567,"Toomer, Korey",LB,31,82.0,58.0,24.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kwonalexander/2552592,"Alexander, Kwon",LB,28,238.0,167.0,71.0,6.0,0.0,16.0,3.0,1.0,53.0,45.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l.j.fort/2535613,"Fort, L.J.",LB,31,24.0,16.0,8.0,1.0,0.0,3.0,1.0,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laminbarrow/2543727,"Barrow, Lamin",LB,32,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laroyreynolds/2541741,"Reynolds, LaRoy",LB,59,84.0,61.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lawrencetimmons/2495762,"Timmons, Lawrence",LB,158,981.0,677.0,304.0,35.5,0.0,43.0,12.0,1.0,274.0,168.2,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lerenteemccray/2539662,"McCray, Lerentee",LB,37,37.0,21.0,16.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lukekuechly/2533056,"Kuechly, Luke",LB,71,693.0,442.0,251.0,9.0,0.0,43.0,12.0,1.0,104.0,32.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mantite'o/2539277,"Te'o, Manti",LB,38,221.0,154.0,67.0,1.5,0.0,9.0,2.0,0.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masonfoster/2495281,"Foster, Mason",LB,86,504.0,357.0,147.0,7.0,0.0,15.0,5.0,2.0,122.0,40.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michaelwilhoite/2532331,"Wilhoite, Michael",LB,65,268.0,210.0,58.0,0.5,0.0,10.0,3.0,0.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
najeegoode/2533016,"Goode, Najee",LB,48,42.0,33.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natepalmer/2541315,"Palmer, Nate",LB,38,97.0,62.0,35.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natestupar/2533459,"Stupar, Nate",LB,59,118.0,96.0,22.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navorrobowman/2508088,"Bowman, NaVorro",LB,84,671.0,505.0,166.0,12.5,0.0,26.0,4.0,1.0,104.0,57.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nickbellore/2495262,"Bellore, Nick",LB,94,161.0,114.0,47.0,1.0,0.0,5.0,1.0,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nickdzubnar/2553877,"Dzubnar, Nick",LB,20,21.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paulposluszny/2495712,"Posluszny, Paul",LB,129,1153.0,839.0,314.0,14.5,0.0,49.0,15.0,1.0,145.0,66.2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paulworrilow/2541535,"Worrilow, Paul",LB,59,385.0,244.0,141.0,4.0,0.0,10.0,2.0,0.0,22.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perryriley/496949,"Riley, Perry",LB,90,503.0,308.0,195.0,9.5,0.0,27.0,3.0,0.0,7.0,3.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestonbrown/2543814,"Brown, Preston",LB,48,368.0,211.0,157.0,1.0,0.0,7.0,3.0,1.0,46.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramikwilson/2552320,"Wilson, Ramik",LB,21,96.0,74.0,22.0,0.0,0.0,3.0,1.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ramonhumber/2507644,"Humber, Ramon",LB,108,210.0,153.0,57.0,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reymaualuga/79852,"Maualuga, Rey",LB,114,584.0,343.0,241.0,4.0,0.0,21.0,7.0,0.0,102.0,73.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolandomcclain/496941,"McClain, Rolando",LB,65,407.0,288.0,119.0,9.5,1.0,26.0,4.0,1.0,22.0,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryanshazier/2543486,"Shazier, Ryan",LB,34,210.0,134.0,76.0,7.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sambarrington/2540280,"Barrington, Sam",LB,29,58.0,44.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seanspence/2532952,"Spence, Sean",LB,46,144.0,100.0,44.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
siomoore/2539220,"Moore, Sio",LB,46,218.0,164.0,54.0,7.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spencerpaysinger/2530855,"Paysinger, Spencer",LB,91,223.0,172.0,51.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stevenjohnson/2535514,"Johnson, Steven",LB,63,63.0,46.0,17.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tahirwhitehead/2532986,"Whitehead, Tahir",LB,77,288.0,216.0,72.0,2.0,0.0,16.0,3.0,0.0,28.0,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tankcarder/2533029,"Carder, Tank",LB,78,53.0,38.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tankcarradine/2539224,"Carradine, Tank",LB,36,57.0,40.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terencegarvin/2541777,"Garvin, Terence",LB,59,52.0,39.0,13.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
todddavis/2550930,"Davis, Todd",LB,41,140.0,93.0,47.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tourekwilliams/2539934,"Williams, Tourek",LB,44,45.0,36.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trevorreilly/2543676,"Reilly, Trevor",LB,31,33.0,20.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vincewilliams/2540221,"Williams, Vince",LB,63,189.0,139.0,50.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wesleywoodyard/2354,"Woodyard, Wesley",LB,135,672.0,449.0,223.0,17.5,0.0,23.0,8.0,0.0,81.0,44.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willcompton/2540013,"Compton, Will",LB,48,263.0,153.0,110.0,1.0,0.0,8.0,2.0,0.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zachbrown/2532804,"Brown, Zach",LB,65,410.0,292.0,118.0,14.0,0.0,17.0,7.0,2.0,204.0,77.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zaviargooden/2539264,"Gooden, Zaviar",LB,32,43.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adrianclayborn/2495140,"Clayborn, Adrian",DE,65,146.0,107.0,39.0,20.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahmadbrooks/2507010,"Brooks, Ahmad",DE,133,370.0,290.0,80.0,53.5,0.0,30.0,3.0,1.0,104.0,104.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
akeemdent/2495276,"Dent, Akeem",DE,90,203.0,130.0,73.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
akiemhicks/2533433,"Hicks, Akiem",DE,77,194.0,111.0,83.0,16.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alanbranch/2495561,"Branch, Alan",DE,134,267.0,168.0,99.0,10.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albertmcclellan/496814,"McClellan, Albert",DE,90,166.0,121.0,45.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allenbailey/2495116,"Bailey, Allen",DE,72,131.0,94.0,37.0,11.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andrebranch/2532801,"Branch, Andre",DE,67,140.0,95.0,45.0,19.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andrewgachkar/2499275,"Gachkar, Andrew",DE,95,144.0,108.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antoniosmith/2505988,"Smith, Antonio",DE,186,315.0,238.0,77.0,47.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arthurmoats/496825,"Moats, Arthur",DE,107,220.0,130.0,90.0,16.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billywinn/2532976,"Winn, Billy",DE,68,111.0,68.0,43.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandongraham/496788,"Graham, Brandon",DE,96,231.0,177.0,54.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brianorakpo/71423,"Orakpo, Brian",DE,103,351.0,245.0,106.0,57.5,0.0,26.0,1.0,1.0,29.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brianrobison/2495723,"Robison, Brian",DE,158,269.0,191.0,78.0,56.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brooksreed/2495218,"Reed, Brooks",DE,88,211.0,145.0,66.0,16.5,0.0,11.0,1.0,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brucecarter/2495136,"Carter, Bruce",DE,76,305.0,216.0,89.0,5.0,0.0,17.0,5.0,1.0,72.0,14.4,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bruceirvin/2532871,"Irvin, Bruce",DE,74,188.0,134.0,54.0,29.0,0.0,8.0,3.0,2.0,92.0,50.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bryanbraman/2530666,"Braman, Bryan",DE,94,53.0,45.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c.j.wilson/2508068,"Wilson, C.J.",DE,84,123.0,86.0,37.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cameronheyward/2508109,"Heyward, Cameron",DE,87,218.0,147.0,71.0,25.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cameronjordan/2495184,"Jordan, Cameron",DE,96,299.0,192.0,107.0,46.5,0.0,27.0,1.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cameronwake/2506314,"Wake, Cameron",DE,116,288.0,232.0,56.0,81.5,1.0,15.0,1.0,0.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlosdunlap/496780,"Dunlap, Carlos",DE,102,315.0,209.0,106.0,57.0,0.0,35.0,1.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chadgreenway/2506881,"Greenway, Chad",DE,156,1101.0,760.0,341.0,18.0,0.0,32.0,11.0,2.0,222.0,154.5,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chandlerjones/2533538,"Jones, Chandler",DE,71,260.0,163.0,97.0,47.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charlesjohnson/2507187,"Johnson, Charles",DE,131,305.0,222.0,83.0,67.5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chrisbaker/2507557,"Baker, Chris",DE,78,181.0,104.0,77.0,11.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chrislong/276,"Long, Chris",DE,130,281.0,216.0,65.0,58.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
claymatthews/80431,"Matthews, Clay",DE,113,396.0,300.0,96.0,72.5,0.0,38.0,6.0,2.0,191.0,159.7,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cliffavril/1330,"Avril, Cliff",DE,136,297.0,204.0,93.0,73.0,0.0,29.0,1.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coreyliuget/2495483,"Liuget, Corey",DE,90,239.0,183.0,56.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
courtneyupshaw/2532964,"Upshaw, Courtney",DE,77,207.0,126.0,81.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craigrobertson/2532431,"Robertson, Craig",DE,73,451.0,281.0,170.0,5.0,0.0,19.0,7.0,0.0,110.0,94.5,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dannellellerbe/79844,"Ellerbe, Dannell",DE,77,368.0,282.0,86.0,10.5,0.0,12.0,3.0,0.0,53.0,40.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darryltapp/2506899,"Tapp, Darryl",DE,162,327.0,257.0,70.0,28.0,0.0,19.0,2.0,1.0,21.0,21.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darylsmith/2506029,"Smith, Daryl",DE,190,1085.0,762.0,323.0,30.5,1.0,66.0,12.0,1.0,82.0,54.7,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deandrelevy/71365,"Levy, DeAndre",DE,95,639.0,459.0,180.0,3.5,1.0,33.0,12.0,2.0,141.0,57.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
derekwolfe/2533026,"Wolfe, Derek",DE,69,191.0,134.0,57.0,22.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
derrickmorgan/496828,"Morgan, Derrick",DE,91,248.0,172.0,76.0,36.5,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
derrickshelby/2532989,"Shelby, Derrick",DE,69,113.0,82.0,31.0,9.0,0.0,6.0,2.0,1.0,24.0,24.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desmondbryant/2507568,"Bryant, Desmond",DE,104,238.0,155.0,83.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
donaldbutler/496903,"Butler, Donald",DE,85,401.0,285.0,116.0,7.0,0.0,12.0,3.0,1.0,53.0,53.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dwightfreeney/2505016,"Freeney, Dwight",DE,209,329.0,280.0,49.0,122.5,1.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elvisdumervil/2495832,"Dumervil, Elvis",DE,146,352.0,253.0,99.0,99.0,1.0,14.0,1.0,0.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erikwalden/2507488,"Walden, Erik",DE,129,320.0,219.0,101.0,32.0,0.0,10.0,2.0,0.0,22.0,11.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erinhenderson/1363,"Henderson, Erin",DE,85,354.0,235.0,119.0,8.5,0.0,9.0,2.0,0.0,19.0,9.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eugenesims/1037852,"Sims, Eugene",DE,99,148.0,110.0,38.0,12.0,2.0,8.0,2.0,0.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eversongriffen/496790,"Griffen, Everson",DE,106,234.0,178.0,56.0,48.0,0.0,12.0,1.0,1.0,29.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankzombo/2507948,"Zombo, Frank",DE,89,151.0,118.0,33.0,11.0,0.0,4.0,1.0,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frosteerucker/2506908,"Rucker, Frostee",DE,126,229.0,153.0,76.0,20.0,1.0,9.0,1.0,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j.j.watt/2495488,"Watt, J.J.",DE,83,379.0,299.0,80.0,76.0,1.0,45.0,1.0,1.0,80.0,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jamesharrison/2504844,"Harrison, James",DE,187,785.0,567.0,218.0,81.5,1.0,24.0,8.0,0.0,95.0,94.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaredcrick/2532822,"Crick, Jared",DE,79,199.0,112.0,87.0,8.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaredodrick/496835,"Odrick, Jared",DE,87,170.0,135.0,35.0,23.0,0.0,15.0,1.0,0.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jasonpierre-paul/496843,"Pierre-Paul, Jason",DE,95,365.0,262.0,103.0,50.0,1.0,42.0,2.0,2.0,52.0,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jerryhughes/496796,"Hughes, Jerry",DE,104,261.0,177.0,84.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jonathancasillas/71249,"Casillas, Jonathan",DE,94,350.0,237.0,113.0,6.5,0.0,18.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joshbynes/2530491,"Bynes, Josh",DE,64,221.0,141.0,80.0,0.5,0.0,14.0,1.0,0.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juliuspeppers/2505010,"Peppers, Julius",DE,234,660.0,517.0,143.0,143.5,0.0,73.0,11.0,4.0,293.0,164.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jurrellcasey/2495476,"Casey, Jurrell",DE,94,327.0,221.0,106.0,33.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
justinhouston/2495493,"Houston, Justin",DE,75,286.0,244.0,42.0,60.0,1.0,26.0,3.0,1.0,48.0,40.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
